run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
4703,oot,2048,192,3,2.358221,2.191438,385
4704,scorep,2048,192,12,0.939823,0.770043,385
4705,empty,2048,64,19,0.634935,0.467158,11440
4706,void,2048,64,14,0.728335,0.562327,11440
4707,printf,2048,256,20,1.245292,1.078308,204
4708,tikki,2048,192,18,0.880199,0.712318,385
4709,printf,2048,128,21,0.700185,0.532673,1496
471,printf,2048,128,7,1.379070,1.211495,1496
4710,scorep,2048,192,16,0.813707,0.642724,385
4711,void,2048,128,10,1.060357,0.894685,1496
4712,tikki,2048,64,15,0.762823,0.595952,11440
4713,oot,2048,128,19,0.742458,0.575117,1496
4714,oot,2048,192,18,0.832958,0.667063,385
4715,tikki,2048,64,2,3.659115,3.492201,11440
4716,oot,2048,128,12,0.930335,0.764029,1496
4717,scorep,2048,128,17,0.768536,0.597207,1496
4718,extrae,2048,128,11,1.014417,0.850014,1496
4719,empty,2048,64,8,1.089057,0.923338,11440
472,oot,2048,192,15,0.824286,0.657474,385
4720,extrae,2048,128,8,1.245646,1.080855,1496
4721,printf,2048,64,20,0.620100,0.453925,11440
4722,oot,2048,64,23,0.568966,0.402581,11440
4723,scorep,2048,192,18,0.836505,0.665793,385
4724,void,2048,128,12,0.926943,0.760416,1496
4725,tikki,2048,128,2,4.016262,3.849200,1496
4726,printf,2048,256,23,1.235485,1.069053,204
4727,empty,2048,64,13,0.764763,0.597445,11440
4728,empty,2048,64,23,0.565141,0.398006,11440
4729,tikki,2048,64,12,0.877475,0.710639,11440
473,scorep,2048,192,9,1.095695,0.923380,385
4730,tikki,2048,192,10,1.088337,0.922888,385
4731,oot,2048,128,15,0.802076,0.634641,1496
4732,scorep,2048,256,12,1.282900,1.115150,204
4733,void,2048,256,4,2.311302,2.144079,204
4734,scorep,2048,128,12,0.932558,0.762952,1496
4735,printf,2048,64,19,0.647439,0.480798,11440
4736,scorep,2048,64,18,0.674013,0.505004,11440
4737,void,2048,128,3,2.722565,2.555235,1496
4738,scorep,2048,128,10,1.074335,0.905533,1496
4739,empty,2048,256,11,1.324127,1.157614,204
474,oot,2048,256,21,1.245758,1.079432,204
4740,printf,2048,192,10,1.032456,0.865453,385
4741,scorep,2048,256,1,7.917168,7.747070,204
4742,void,2048,64,18,0.664772,0.499427,11440
4743,void,2048,256,13,1.220079,1.052194,204
4744,scorep,2048,128,3,2.740435,2.570730,1496
4745,void,2048,256,22,1.247038,1.079562,204
4746,printf,2048,64,5,1.617211,1.449530,11440
4747,oot,2048,192,7,1.260064,1.093633,385
4748,tikki,2048,64,19,0.694533,0.526930,11440
4749,tikki,2048,256,2,4.228654,4.054053,204
475,extrae,2048,256,14,1.230599,1.066572,204
4750,empty,2048,256,9,1.448954,1.282050,204
4751,extrae,2048,64,3,2.508399,2.344431,11440
4752,printf,2048,64,21,0.607278,0.438361,11440
4753,printf,2048,256,6,1.870704,1.702853,204
4754,tikki,2048,256,24,1.286863,1.119728,204
4755,void,2048,64,19,0.643012,0.474557,11440
4756,tikki,2048,256,8,1.605506,1.438430,204
4757,tikki,2048,256,10,1.425018,1.257718,204
4758,printf,2048,192,20,0.814944,0.647473,385
4759,extrae,2048,128,9,1.152099,0.986044,1496
476,tikki,2048,128,9,1.189646,1.021881,1496
4760,oot,2048,256,17,1.216834,1.051068,204
4761,empty,2048,64,15,0.697395,0.530682,11440
4762,oot,2048,128,11,0.987824,0.818962,1496
4763,printf,2048,192,23,0.781944,0.614915,385
4764,empty,2048,64,21,0.598445,0.431772,11440
4765,oot,2048,64,1,6.777943,6.609582,11440
4766,tikki,2048,192,1,6.493676,6.326549,385
4767,scorep,2048,64,5,1.626290,1.458362,11440
4768,printf,2048,256,19,1.250820,1.084303,204
4769,extrae,2048,256,24,1.375603,1.202735,204
477,printf,2048,64,16,0.674479,0.508341,11440
4770,extrae,2048,128,17,0.804649,0.639757,1496
4771,tikki,2048,128,9,1.182779,1.015246,1496
4772,tikki,2048,192,4,1.921685,1.754954,385
4773,tikki,2048,192,6,1.472946,1.306430,385
4774,oot,2048,128,2,3.957686,3.789832,1496
4775,empty,2048,128,12,0.930748,0.763341,1496
4776,extrae,2048,192,24,0.903437,0.731234,385
4777,tikki,2048,256,17,1.263200,1.097395,204
4778,empty,2048,192,16,0.807217,0.640465,385
4779,extrae,2048,64,13,0.818107,0.653516,11440
478,tikki,2048,128,5,1.823978,1.657216,1496
4780,void,2048,192,10,1.034384,0.868770,385
4781,oot,2048,256,4,2.308052,2.141122,204
4782,tikki,2048,128,21,0.758793,0.589532,1496
4783,printf,2048,128,12,0.926991,0.759472,1496
4784,scorep,2048,64,1,6.769049,6.599393,11440
4785,scorep,2048,128,1,7.651846,7.482242,1496
4786,printf,2048,64,9,1.012767,0.846636,11440
4787,printf,2048,64,22,0.583149,0.416602,11440
4788,printf,2048,256,1,7.927204,7.760833,204
4789,empty,2048,128,1,7.648770,7.481743,1496
479,extrae,2048,256,10,1.401774,1.237762,204
4790,scorep,2048,256,20,1.247495,1.078518,204
