run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
1062,extrae,2048,256,5,2.768525,2.504982,204
1063,void,2048,256,14,1.580564,1.318024,204
1064,oot,2048,256,9,1.935559,1.672708,204
1065,scorep,2048,256,16,1.545579,1.282047,204
1066,scorep,2048,128,2,5.737313,5.473782,1496
1067,extrae,2048,256,2,5.864292,5.600214,204
1068,empty,2048,192,14,1.117593,0.855005,385
1069,empty,2048,64,5,2.683929,2.421301,11440
107,extrae,2048,192,7,1.716295,1.453170,385
1070,scorep,2048,192,11,1.300695,1.037188,385
1071,tikki,2048,256,6,2.557216,2.294465,204
1072,extrae,2048,256,12,1.816905,1.547198,204
1073,empty,2048,256,8,2.095383,1.832949,204
1074,extrae,2048,192,6,1.921529,1.657620,385
1075,scorep,2048,64,1,12.043792,11.780009,11440
1076,tikki,2048,128,2,5.779597,5.516934,1496
1077,printf,2048,64,6,2.316663,2.053379,11440
1078,extrae,2048,192,2,4.811457,4.460369,385
1079,empty,2048,256,14,1.578846,1.315949,204
108,void,2048,128,15,1.088612,0.826134,1496
1080,tikki,2048,64,9,1.703782,1.440432,11440
1081,extrae,2048,256,9,2.038211,1.768572,204
1082,empty,2048,192,6,1.902729,1.640255,385
1083,oot,2048,64,3,4.285011,4.021879,11440
1084,extrae,2048,256,3,4.169166,3.905025,204
1085,void,2048,256,1,11.187887,10.925307,204
1086,void,2048,192,1,8.995294,8.732284,385
1087,oot,2048,64,14,1.156539,0.894146,11440
1088,extrae,2048,192,3,3.296264,3.032291,385
1089,oot,2048,192,4,2.597835,2.335367,385
109,empty,2048,192,8,1.591871,1.328963,385
1090,tikki,2048,128,7,1.976245,1.713639,1496
1091,extrae,2048,128,13,1.291834,1.021998,1496
1092,extrae,2048,128,14,1.252437,0.982672,1496
1093,printf,2048,64,1,12.105532,11.843165,11440
1094,scorep,2048,64,8,1.836423,1.573037,11440
1095,oot,2048,64,4,3.283892,3.020639,11440
1096,scorep,2048,192,14,1.130616,0.867128,385
1097,void,2048,192,2,4.747621,4.484892,385
1098,extrae,2048,128,5,2.498838,2.234669,1496
1099,oot,2048,192,15,1.096010,0.833303,385
11,oot,2048,256,9,1.937312,1.674525,204
110,printf,2048,64,14,1.156090,0.893278,11440
1100,tikki,2048,256,9,2.004174,1.741022,204
1101,tikki,2048,192,10,1.432156,1.169376,385
1102,extrae,2048,128,10,1.519951,1.249811,1496
1103,oot,2048,256,16,1.535088,1.272215,204
1104,printf,2048,64,7,2.038358,1.775538,11440
1105,scorep,2048,128,1,11.096815,10.833202,1496
1106,tikki,2048,64,2,6.350596,6.087407,11440
1107,oot,2048,256,15,1.565726,1.302624,204
1108,oot,2048,128,12,1.265712,1.002787,1496
1109,oot,2048,64,2,6.283126,6.020380,11440
111,void,2048,256,6,2.509179,2.246267,204
1110,void,2048,128,8,1.690843,1.428142,1496
1111,extrae,2048,128,2,5.757570,5.493522,1496
1112,tikki,2048,64,7,2.088803,1.826349,11440
1113,extrae,2048,64,9,1.717565,1.447690,11440
1114,oot,2048,64,15,1.099551,0.836903,11440
1115,oot,2048,192,7,1.706031,1.442699,385
1116,tikki,2048,256,8,2.151682,1.888968,204
1117,extrae,2048,64,4,3.334085,3.070835,11440
1118,empty,2048,192,5,2.158388,1.895690,385
1119,void,2048,192,14,1.144693,0.881884,385
112,printf,2048,256,10,1.807529,1.544742,204
1120,void,2048,128,13,1.208503,0.945606,1496
1121,oot,2048,256,13,1.621900,1.359101,204
1122,void,2048,128,3,3.945997,3.682684,1496
1123,extrae,2048,128,1,11.086372,10.823303,1496
1124,extrae,2048,128,11,1.414817,1.144928,1496
1125,tikki,2048,128,1,11.100204,10.837752,1496
1126,empty,2048,128,6,2.138601,1.876208,1496
1127,printf,2048,64,2,6.361465,6.098256,11440
1128,extrae,2048,256,13,1.740091,1.470152,204
1129,extrae,2048,256,8,2.120855,1.857292,204
113,printf,2048,64,10,1.514556,1.251890,11440
1130,empty,2048,192,12,1.240014,0.977576,385
1131,empty,2048,192,15,1.117447,0.854590,385
1132,empty,2048,128,13,1.208841,0.945693,1496
1133,empty,2048,64,7,2.029738,1.766801,11440
1134,scorep,2048,256,14,1.578559,1.315442,204
1135,printf,2048,64,4,3.311641,3.049008,11440
1136,oot,2048,64,1,12.022228,11.759117,11440
1137,oot,2048,64,9,1.628460,1.365870,11440
1138,oot,2048,192,14,1.142555,0.879719,385
1139,tikki,2048,192,16,1.157278,0.894451,385
114,tikki,2048,256,14,1.647251,1.384427,204
1140,empty,2048,256,11,1.757897,1.495282,204
1141,scorep,2048,128,8,1.710295,1.446705,1496
1142,scorep,2048,128,3,3.955706,3.692084,1496
1143,printf,2048,128,16,1.048589,0.785891,1496
1144,scorep,2048,192,4,2.608540,2.345068,385
1145,oot,2048,64,13,1.215109,0.952218,11440
1146,empty,2048,256,1,11.188717,10.925956,204
1147,extrae,2048,256,16,1.694892,1.425445,204
1148,tikki,2048,128,5,2.576159,2.313609,1496
1149,scorep,2048,64,15,1.109615,0.846455,11440
115,oot,2048,64,13,1.217653,0.954872,11440
1150,printf,2048,192,1,9.020282,8.757506,385
1151,empty,2048,192,2,4.747741,4.485174,385
1152,tikki,2048,256,16,1.582695,1.319891,204
1153,tikki,2048,128,16,1.099594,0.836361,1496
1154,void,2048,256,2,5.855892,5.590084,204
1155,scorep,2048,192,3,3.317388,3.054015,385
1156,printf,2048,64,12,1.356540,1.093837,11440
1157,tikki,2048,256,3,4.184370,3.921527,204
1158,void,2048,64,11,1.393043,1.130230,11440
1159,tikki,2048,128,11,1.406834,1.144194,1496
116,void,2048,128,2,5.732692,5.469985,1496
1160,oot,2048,128,11,1.356325,1.093678,1496
1161,void,2048,256,3,4.174608,3.911733,204
1162,void,2048,128,1,11.088447,10.825599,1496
1163,oot,2048,64,12,1.304444,1.041868,11440
1164,printf,2048,128,12,1.265459,1.002647,1496
1165,scorep,2048,256,9,1.945157,1.681802,204
1166,tikki,2048,64,13,1.267528,1.004816,11440
1167,void,2048,128,14,1.156809,0.893484,1496
1168,empty,2048,128,3,3.936776,3.673806,1496
1169,tikki,2048,128,10,1.520907,1.258330,1496
117,tikki,2048,192,14,1.198479,0.935230,385
1170,extrae,2048,192,12,1.353577,1.083442,385
