timestamp,index,name,driver_version,utilization.gpu[],memory.total[],memory.used[],power.draw[],temperature.gpu,clocks.current.graphics[],clocks.current.sm[],clocks.current.memory[]
2025/10/0509:19:57.110,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.99,27,2580,2580,10251
2025/10/0509:19:57.160,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.99,27,2580,2580,10251
2025/10/0509:19:57.210,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.94,27,2580,2580,10251
2025/10/0509:19:57.260,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.94,27,2580,2580,10251
2025/10/0509:19:57.311,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.84,27,2580,2580,10251
2025/10/0509:19:57.361,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.84,27,2580,2580,10251
2025/10/0509:19:57.411,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.73,27,2580,2580,10251
2025/10/0509:19:57.461,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.73,27,2580,2580,10251
2025/10/0509:19:57.511,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.63,27,2580,2580,10251
2025/10/0509:19:57.562,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.63,27,2580,2580,10251
2025/10/0509:19:57.612,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.63,27,2580,2580,10251
2025/10/0509:19:57.662,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,57.63,27,2580,2580,10251
2025/10/0509:19:57.713,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,57.83,27,2580,2580,10251
2025/10/0509:19:57.763,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,57.83,27,2580,2580,10251
2025/10/0509:19:57.813,0,NVIDIAGeForceRTX4090,545.23.08,1,24564,22736,57.89,27,2580,2580,10251
2025/10/0509:19:57.863,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,57.89,27,2580,2580,10251
2025/10/0509:19:57.913,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.04,27,2580,2580,10251
2025/10/0509:19:57.964,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.04,27,2580,2580,10251
2025/10/0509:19:58.014,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.18,27,2580,2580,10251
2025/10/0509:19:58.064,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.18,27,2580,2580,10251
2025/10/0509:19:58.114,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.29,27,2580,2580,10251
2025/10/0509:19:58.165,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.29,27,2580,2580,10251
2025/10/0509:19:58.215,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.32,27,2580,2580,10251
2025/10/0509:19:58.265,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.32,27,2580,2580,10251
2025/10/0509:19:58.315,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.37,27,2580,2580,10251
2025/10/0509:19:58.365,0,NVIDIAGeForceRTX4090,545.23.08,0,24564,22736,58.37,27,2580,2580,10251
